categoryID,round,category,categoryComment,categoryAssigned,subcategoryAssigned
48058,1,"""I"" TUNES",,Music,Contemporary Music
48062,2,COLUMBIA,,Geography,Bodies of Water
48067,3,20th CENTURY BOOKS,,History,Chronology
48071,1,MOVIE STARS,,Entertainment,Movies & Film
48072,1,FOREIGN WORDS & PHRASES,,Language,Words & Word Play
48073,1,"""C"" ALL THE ANIMALS",,Nature,Zoology
48077,2,POETS & POETRY,,Language,Literature
48084,1,LI'L BOW WOW,,Nature,Pets
48091,2,TOUGH GEOGRAPHY,,Geography,Bodies of Water
48094,1,ART & THE BIBLE,,Culture,Art
48095,1,STATE,,Geography,States
48096,1,"OH, THE HORROR!",,Entertainment,Movies & Film
48109,1,19th CENTURY AUTHORS,,Language,Literature
48111,1,"GEOGRAPHY ""B""",,Geography,Islands
48115,2,ISLAND PRISONS,,Geography,Islands
48123,1,CLASSIC TV CHARACTERS,,Entertainment,Television
48132,3,BUSINESS,,Business,Companies
48137,1,ON THE BALLOT,,Politics,Government
48138,1,PREPOSITION 5,,Language,Words & Word Play
48141,2,NEWER WORDS & PHRASES,,Language,Phrases
48142,2,BIG SCREEN LITERARY ADAPTATIONS,,Entertainment,Movies & Film
48146,1,STATE OF INTEREST,,Geography,States
48147,1,LITTLE LEAGUE BASEBALL,,Sports,Teams
48149,1,SNACK ATTACK,,Culture,Food & Drink
48153,2,STAR WARS  FOREVER,,Entertainment,Movies & Film
48154,2,MUSIC CLASS,,Culture,Theatre
48155,2,OCCUPATIONS,,Language,Words & Word Play
48156,2,LAKES & RIVERS,,Geography,Bodies of Water
48158,3,HOBBIES,,Language,Words & Word Play
48159,1,PIE-POURRI,,Culture,Food & Drink
48163,1,WHAT DAY IS IT?,,Culture,Events
48164,1,THE RUSSIANS ARE COMING! THE RUSSIANS ARE COMING!,,History,War
48175,1,OH MY GODS!,,Religion,God & Gods
48176,1,THE WORD IS FLAT,,Language,Words & Word Play
48177,1,"1970s ""SONG"" TITLES",,Music,Contemporary Music
48193,2,IT'S EPIC,,Language,Literature
48206,2,PEN NAMES,,Language,Literature
48208,2,HAS GOOD BONES,,Science,Anatomy
48210,3,MUSICAL THEATRE,,Culture,Theatre
48211,1,THE 50 STATES,,Geography,States
48214,1,BOOKS & AUTHORS,,Language,Literature
48220,2,EUROPEAN ARTISTS,,Culture,Art
48226,1,THE ROCK & ROLL QUINTET,,Music,Contemporary Music
48227,1,KING ME,,History,Monarchies
48232,2,AUTHORS & THEIR WORKS,,Language,Literature
48236,3,COUNTRIES OF THE WORLD,,Geography,Countries
48243,2,SHAKESPEAREAN OPERA,,Culture,Theatre
48250,1,ICE CREAM KOANS,,Culture,Food & Drink
48260,2,AMERICAN HISTORY,,History,Famous Women
48262,3,SPORTS MASCOTS,,Sports,Teams
48266,1,JESSICA,,Entertainment,Television
48269,2,MARITIME FLAGS OF CONVENIENCE,,Geography,Countries
48271,2,"""E""ASY DOES IT",,Language,Words & Word Play
48276,1,PLACES FOR ANIMALS,,Nature,Zoology
48279,1,UNITS OF MEASURE,,Science,Measurements
48280,1,WORD ORIGINS,,Language,Words & Word Play
48290,1,POP MUSIC,,Music,Contemporary Music
48291,1,U.S. BODIES OF WATER,,Geography,Bodies of Water
48295,2,CHEMISTRY,,Science,Chemistry
48299,2,DOLLAR,,Other,Money
48300,2,MASTERS,,Culture,Art
48305,1,ENTERTAINING OCCUPATIONS,,History,Famous Women
48313,2,BILLBOARD 'S ALL-TIME TOP COUNTRY ALBUMS,,Music,Contemporary Music
48314,3,BRITISH NOVELS,,Language,Literature
48317,1,WORLD CAPITALS,,Geography,Cities
48319,1,THERE'S A FLY,,Culture,Food & Drink
48322,2,LIVE TV,,Entertainment,Television
48335,2,CLASSICAL MUSIC,,Music,Classical Music
48336,2,NBA ROOKIES OF THE YEAR,,Sports,Teams
48351,2,PUPPETS,,Entertainment,Movies & Film
48353,3,SCARY MOVIES,,Entertainment,Movies & Film
48355,1,THE BODY,,Science,Anatomy
48358,1,SAY IT WITH CHOCOLATE,,Culture,Food & Drink
48371,1,MOUNTAINS,,Geography,Mountains
48375,2,WHAT '80s MOVIE IS THAT SONG FROM?,,Entertainment,Movies & Film
48379,3,COUNTRIES OF THE WORLD,,Geography,Countries
48385,1,ABBREVIATED STATES,"(Alex: But we want you to give the state's full name,  not  the abbreviation!)",Geography,States
48387,2,INTERNATIONAL CUISINE,,Culture,Food & Drink
48388,2,WE ARE THE CHAMPIONS,,Sports,Competition
48396,1,STATE THE CITY,,Geography,Cities
48397,1,DRINKS FOR EVERYONE!,,Culture,Food & Drink
48399,2,BASEBALL,,Sports,Teams
48412,2,THE MARVELOUS UNIVERSE,,Science,Outer Space
48415,2,THE LAW,,Politics,Law
48416,2,BORDER FRENZY,,Geography,Countries
48419,1,REAL-LIFE PEOPLE IN SHAKESPEARE'S PLAYS,,Language,Shakespeare
48425,2,3-NAMED AUTHORS,(Alex: You can get by by giving us the last name only.  You don't have to give all three.),Language,Literature
48428,2,"THAT'S SHOW BIZ, ""BOY""",,Entertainment,Television
48433,1,EUROPE,,Geography,Cities
48437,1,BOOKS OF THE BIBLE,,Language,Literature
48446,1,LITERATURE,,Language,Literature
48449,1,SCHWARZENEGGER,,Entertainment,Movies & Film
48452,2,BALLET,,Culture,Theatre
48453,2,ANIMALS ON THE MAP,,Geography,Bodies of Water
48458,1,SIMILARLY NAMED SCHOOLS,,Other,Colleges & Universities
48461,1,DOG BREED NAMES,,Nature,Pets
48464,2,POETS & POETRY,,Language,Literature
48466,2,COMEDY FILMS OF THE 1970s,,Entertainment,Movies & Film
48467,2,EAT THIS VERB,,Language,Phrases
48480,2,STATES & LICENSE PLATES,,Geography,States
48490,2,WAR MOVIES,,Entertainment,Movies & Film
48496,3,HISTORIC HOMES,,Geography,Cities
48497,1,FROM PAGE TO SCREEN,,Language,Literature
48500,1,CAKE TALK,,Culture,Food & Drink
48508,2,ALMOST THERE TO THE STATE CAPITAL,,Geography,Cities
48511,1,LIT-POURRI,,Language,Literature
48516,2,LITTLE MYTH SUNSHINE,,Religion,God & Gods
48517,2,ANNUAL EVENTS,,Culture,Events
48518,2,I AM A CATEGORY,,Music,Contemporary Music
48520,2,THE SPANISH-AMERICAN WAR,,History,War
48524,1,VOCABULARY TEST,,Language,Words & Word Play
48526,1,BALLET,,Culture,Theatre
48527,1,GROWN-UPS EAT THAT?,,Culture,Food & Drink
48530,2,SPORTS STARS,,Sports,Competition
48533,2,AMERICAN GOVERNMENT,,Politics,Government
48536,1,PRESIDENTIAL MUSIC?,,Music,Contemporary Music
48537,1,SNEAKER BRANDS,,Business,Brands
48545,2,HORSING AROUND,,Science,Measurements
48548,3,THE SUPREME COURT,,Politics,Law
48549,1,U.S. GEOGRAPHY,,Geography,Bodies of Water
48552,1,WHAT ARE YOU MADE OF?,,Culture,Food & Drink
48557,2,"ART ""C""",,Culture,Art
48558,2,BYE LINES,,Language,Literature
48569,2,WOMEN AUTHORS,,History,Famous Women
48574,3,MOVIE MUSIC,,Entertainment,Movies & Film
48577,1,CLASSIC CHILDREN'S BOOKS,,Language,Literature
48578,1,MOVIE & TV TITLE CHARACTERS,,Entertainment,Television
48589,1,RECIPE ORIGINS,,Culture,Food & Drink
48592,1,CREATURES IN MOVIE TITLES,,Entertainment,Movies & Film
48594,2,STREAM,,Geography,Bodies of Water
48599,2,MODEL,,Culture,Art
48600,3,MONARCHS,,History,Monarchies
48618,1,SMALL ENOUGH TO FIT,,Culture,Fashion
48635,2,COMPOSERS,,Music,Classical Music
48636,2,RHYMES WITH DUCK,,Language,Phrases
48639,3,20th CENTURY BOOKS,,Language,Literature
48641,1,ELEMENTARY,,Science,Chemistry
48645,1,TV DRAMAS,,Entertainment,Television
48649,2,U.S. CITIES,,Geography,Cities
48652,3,FOREIGN WORDS & PHRASES,,Language,Phrases
48654,1,TITLE ANIMALS,,Entertainment,Movies & Film
48656,1,THIS WEBSITE USES COOKIES,,Business,Brands
48660,2,THE CIVIL WAR,,History,War
48661,2,MUSIC TO YOUR EARS,,Music,Contemporary Music
48662,2,"WHERE YOU AT, SHAKESPEARE?",,Language,Shakespeare
48678,3,THE PULITZER PRIZES,,Culture,Awards
48686,2,TV CAMPUS,,Entertainment,Television
48688,2,THEATRE,,Culture,Theatre
48692,1,A 5-STAR SCHOOL LUNCH,,Culture,Food & Drink
48696,1,WORD ORIGINS,,Language,Words & Word Play
48698,2,WOMEN OF MUSIC,,Music,Contemporary Music
48700,2,I LOVE LITERATURE,,Language,Literature
48707,1,TV SITCOM BY EPISODES,,Entertainment,Television
48708,1,WRITTEN IN 18-SOMETHING,,Language,Literature
48712,2,BALLET,,Culture,Theatre
48717,3,WOMEN AUTHORS,,Language,Literature
48720,1,STATE NICKNAMES,,Geography,States
48724,2,SCHOOL'S OUT IN JUNE,,Other,Colleges & Universities
48726,2,POETRY,,Language,Literature
48728,2,FAMOUS SHIPS,,History,Ships & Sailors
48729,2,ALTERNATIVE FACTS,,Science,Outer Space
48730,3,U.S. CITIES,,Geography,Cities
48731,1,DGA FEATURE FILM AWARD WINNERS,,Science,Outer Space
48733,1,BOOKS,,Language,Literature
48741,2,19th CENTURY CONGRESSMEN,,Politics,Government
48743,3,THE BRITISH EMPIRE,,Geography,Cities
48747,1,TV KILLERS,,Entertainment,Television
48752,2,BRITISH POETS LAUREATE,,Language,Literature
48764,2,20th CENTURY NOVELS,,Language,Literature
48769,3,DOG BREEDS,,Nature,Pets
48770,1,BRITISH ROYALTY,,History,Monarchies
48771,1,RECENT FILMS,,Entertainment,Movies & Film
48776,2,GENERAL SCIENCE,,Science,Chemistry
48778,2,BALLET,,Culture,Theatre
48781,2,GRAMMAR SCHOOL,,Language,Phrases
48782,3,WORD HISTORIES,,Language,Words & Word Play
48784,1,SCI-FI MOVIES,,Entertainment,Movies & Film
48786,1,WORD & PHRASE ORIGINS,,Language,Words & Word Play
48791,2,THE LITERATURE OF ISRAEL,,Language,Literature
48792,2,U.S. SENATORS,,Politics,Government
48795,1,MARCONI & CHEESE,,Culture,Food & Drink
48801,2,OPERA & BALLET,,Culture,Theatre
48802,2,U.S. BODIES OF WATER,,Geography,Bodies of Water
48808,1,WHAT'S THAT PLANET?,,Science,Outer Space
48809,1,TV FUNNY GUYS,,Entertainment,Television
48810,1,THE CLASSICS,,Language,Literature
48814,2,FINGER-SNAPPING TUNES,,Music,Contemporary Music
48816,2,PAINTERS OF MOTION,,Culture,Art
48817,2,STATES' LARGEST LAKES,(Alex: We're looking for the largest lakes entirely within a state.),Geography,Bodies of Water
48822,1,BEHIND THE BIBLICAL NAME,,Language,Words & Word Play
48823,1,OTHER BRITISH ISLES,,Geography,Islands
48826,1,WINNING THROUGH ALLITERATION,,Entertainment,The Oscars
48837,1,PRESIDENTIAL BIOGRAPHIES,,Politics,Presidents
48839,1,WHY I DRINK,,Culture,Events
48840,2,JAPANESE GEOGRAPHY,,Geography,Islands
48842,2,SOME FASHION CENTS,,Business,Companies
48849,1,BIBLE STUDY,,Language,Literature
48853,2,MUSICALLY TITLED LIT,,Music,Contemporary Music
48864,1,ARCHAEOLOGY,,Geography,Cities
48866,2,SHAKESPEARE BUFFS,,Language,Shakespeare
48867,2,THE 50 STATES,,Geography,States
48873,1,MOTHER'S DAY,,Science,Outer Space
48874,1,TOP O' THE CHARTS,,Music,Contemporary Music
48877,1,BUSINESS & INDUSTRY,,Business,Companies
48881,2,U.S. CITIES,,Geography,Cities
48882,2,THEY'VE BEEN BENCHED,,Politics,Law
48885,3,VICE PRESIDENTS,(Alex: I sure hope our players boned up on American history.),Politics,Presidents
48888,1,NOVELS,,Language,Literature
48896,2,STATE NAMES,,Geography,States
48897,2,TV DOCTORS,,Entertainment,Television
48900,1,TALK OF THE TOWN,,Language,Literature
48903,1,BREAK FA*ST,"(Alex: Each response will begin with ""F-A"" and end with ""S-T"".)",Entertainment,Television
48905,2,DANCE COMPANIES,,Culture,Dance
48910,2,SONG/BOOK,,Music,Contemporary Music
48921,2,REAL PEOPLE IN SONG,,Music,Contemporary Music
48922,2,THE ELEMENT,,Science,Chemistry
48931,2,THE 19th CENTURY,,Geography,Cities
48933,2,WRITER'S HOMES,,Language,Literature
48943,1,"THE TV ""A""",,Entertainment,Television
48944,2,PREQUELS & SEQUELS,,Language,Literature
48946,2,CITY PARKS,,Nature,Parks
48947,2,FAITH IN ENTERTAINMENT,,Entertainment,Movies & Film
48953,1,RECENT MOVIES,,Entertainment,Movies & Film
48955,1,U.S. MOUNTAINS,,Geography,Mountains
48973,2,"""BAD"" ENTERTAINMENT",,Music,Contemporary Music
48977,1,THE NATIONAL WOMEN'S HALL OF FAME,,History,Famous Women
48978,1,BIG TEN SCHOOLS,,Other,Colleges & Universities
48982,1,A BEATLES SONG & MOVIE TITLE,,Entertainment,Movies & Film
48983,2,SAILING STORIES,,Language,Literature
48994,1,CLASSIC CHILDREN'S BOOKS,,Language,Literature
49011,2,U.S. MUSEUMS,,Culture,Museums
49015,3,RECENT OSCAR WINNERS,,Entertainment,The Oscars
49019,1,TV WORKPLACES,(Alex: Name the type of workplace that's central to each show.),Entertainment,Television
49023,2,HEALTH & MEDICINE,,Science,Health
49028,3,CLASSICAL MUSIC,,Music,Classical Music
49030,1,WHO THEY SERVED,,Politics,Government
49033,1,HOUSE FULL OF LIT,,Language,Literature
49034,1,THE FIGHT OF THE CENTURY,,History,Chronology
49035,2,THE OLD PART OF TOWN,,Geography,Cities
49036,2,AN AVIAN CATEGORY,,Nature,Birds
49040,2,THE CENTURY OF THE FIGHT,,History,Chronology
49043,1,'60s POP QUIZ,,Music,Contemporary Music
49046,1,LET'S GO CRUISING,(Alex: And since October is National Cruise Vacation Month...),History,Ships & Sailors
49049,2,SITCOMS,,Entertainment,Television
49052,2,DOG TOWNS,,Nature,Pets
49059,1,THE GAME IS RIGGED,,Entertainment,Games
49062,2,TANGLED UP IN BLUE,,Other,Colors
49063,2,"IT'S ALRIGHT, MA (I'M ONLY BLEEDING)",,Science,Health
49067,3,SHAKESPEARE TITLES,,Science,Measurements
49069,1,MOVIE TITLE TRANSLATIONS,,Entertainment,Movies & Film
49070,1,ENGLISH LITERATURE,,Language,Literature
49072,1,THE PLANETS,,Science,Outer Space
49078,2,I LEARNED IT ONLINE,,Entertainment,Internet
49080,3,STATE FACTS,,Geography,States
49085,1,HOLIDAY FOODS,,Culture,Food & Drink
49087,2,A WOMEN'S CATEGORY,,History,Famous Women
49090,2,FRENCH LITERATURE,,Language,Literature
49091,2,INSTRUMENTAL SONG TITLES,,Music,Contemporary Music
49093,3,OSCAR WINNERS,,Entertainment,The Oscars
49099,1,NET FLICKS,,Sports,Competition
49111,1,PAINTINGS,,Culture,Art
49115,2,NEWER WORDS & PHRASES,,Language,Phrases
49121,1,"""N"" THE MAP",,Geography,Cities
49123,1,ADD A LETTER,,Language,Letters & Letter Play
49125,1,PANTS ON FIRE,,Culture,Fashion
49131,2,FREQUENTLY BANNED BOOKS,(Alex: From a list of frequently challenged books put together by the American Library Association.),Language,Literature
49134,1,THE PARENT COMPANY,,Business,Companies
49136,1,SECOND CITY TV,,Entertainment,Television
49146,1,THEIR FIRST FEATURE FILMS,,Entertainment,Movies & Film
49150,1,UNTIL WE MEAT AGAIN,,Culture,Food & Drink
49152,2,OCCUPATIONAL TV,,Entertainment,Television
49153,2,"A WORLD OF ""P""OETS",,Language,Literature
49154,2,LANGUAGES & DIALECTS,,Language,Languages
49155,2,CATS & DOGS,,Nature,Pets
49158,1,COLLEGES & UNIVERSITIES,,Other,Colleges & Universities
49159,1,HEALTH & MEDICINE,,Science,Health
49160,1,MARY TYLER MOORE,,Entertainment,Television
49167,2,MARVEL MOVIE MAGIC,,Entertainment,Movies & Film
49168,2,"WE ""LOVE"" TO READ",,Language,Literature
49172,1,CELEBRATIONS OF THE MONTH,,Culture,Events
49181,2,STATE TREE-VIA,,Nature,Trees
49183,1,LANGUAGES OF EUROPE,,Language,Languages
49184,1,QUESTIONING MOVIE TITLES,,Entertainment,Movies & Film
49185,1,A CHEESY CATEGORY,,Culture,Food & Drink
49189,2,THE YOUNG POPE,,Religion,The Church
49190,2,1990s EMMYS,,Entertainment,The Oscars
49191,2,DISEASES NAMED AFTER PEOPLE,,Science,Health
49192,2,"""W""ORDS",,Language,Words & Word Play
49196,1,QUICK GEOGRAPHY,,Geography,Mountains
49197,1,TV IN THE STREAM,,Entertainment,Television
49204,2,4-LETTER WORDS,,Language,Letters & Letter Play
49205,2,AMERICAN ART,,Culture,Art
49206,2,ASTRONOMY,,Science,Outer Space
49208,3,BOOKS OF THE 1960s,,Language,Literature
49210,1,COLLEGE SPORTS,,Sports,Competition
49219,2,ASIAN GEOGRAPHY,,Geography,Countries
49220,2,1960s POP MUSIC,,Music,Contemporary Music
49221,3,CLASSIC CHILDREN'S LITERATURE,,Language,Literature
49223,1,IN THE OLYMPIC CITY,,Geography,Cities
49229,2,CLASSIC MOVIES,,Entertainment,Movies & Film
49231,2,LITERARY SPOILER ALERT!,,Language,Literature
49232,2,I RULED IN BRITAIN FOR 50+ YEARS,,History,Monarchies
49236,1,VISUAL ART,,Culture,Art
49239,1,ISLANDS ON THE SCREEN,,Geography,Islands
49245,2,BRIT LIT,,Language,Literature
49254,2,FRANCE VS. EVERYBODY,,History,War
49255,2,BOOKS BY TV PERSONALITIES,,Entertainment,Television
49257,2,"DAY-""O""",,Culture,Events
49258,2,STAR TALK,,Science,Outer Space
49262,1,ADJECTIVES,,Language,Words & Word Play
49276,1,ALSO IN THE SHAKESPEARE PLAY,(Alex: You identify the play for us.),Language,Shakespeare
49277,1,WE MEAN BUSINESS,,Entertainment,Internet
49281,2,THE WOMAN IN THE MOVIE,,History,Famous Women
49286,3,LANDLOCKED COUNTRY NAMES,,Geography,Countries
49293,2,INTO AFRICA,,Geography,Countries
49295,2,HOME PAGES,,Language,Literature
49308,2,TURN ON YOUR HEAVY METAL DEFECTOR,,Music,Contemporary Music
49313,1,WE'RE TALKING BASEBALL,,Entertainment,Games
49314,1,AVIAN POETRY,,Nature,Birds
49316,1,WEBBY AWARD WINNERS,,Entertainment,Internet
49322,2,IT'S IOWA-ADJACENT,,Geography,States
49324,2,"""M""PORTANT PAINTERS",,Culture,Art
49332,2,KANSAS HISTORY,,Politics,Government
49334,2,MUSIC TO MY YEARS,,Music,Contemporary Music
49348,2,THE REIGN IN SPAIN,,History,Monarchies
49351,3,DEADLY CREATURES,,Nature,Zoology
49355,1,STATELY SONGS,,Music,Contemporary Music
49357,1,ICE CREAM COHENS,,Culture,Food & Drink
49360,2,CONGRESSIONAL COMMITTEE CHAIRS,,Politics,Government
49361,2,"""G"", WE LOVE ART",,Culture,Art
49367,1,FAMILIAL PHRASES,,Language,Phrases
49370,1,IT'S NATIONAL HOT DOG MONTH,,Nature,Pets
49374,2,WE USED TO MAKE THAT CAR,,Business,Companies
49386,2,STAMP COLLECTING,,Other,Stamps
49390,3,STATE CAPITALS,,Geography,Cities
49394,1,COLLEGE STADIUMS & ARENAS,,Other,Colleges & Universities
49397,2,UNCLE SUGAR,,Geography,Countries
49398,2,FASHION HISTORY,,Culture,Fashion
49399,2,CLASSIC NOVELS,,Language,Literature
49401,2,ANCIENT COINS,,Other,Money
49403,3,AMERICANA,,Music,Contemporary Music
49404,1,FAKE NEWS,,Entertainment,Television
49405,1,THE U.S. OF ATTRACTIONS,,Geography,Cities
49411,2,MUSICAL THEATER,,Culture,Theatre
49412,2,EUROPEAN GEOGRAPHY,,Geography,Countries
49413,2,ANIMAL FARM,,Nature,Zoology
49425,2,DISEASES,,Science,Health
49428,2,THE BOYS ARE BLUE,,Language,Literature
49433,1,ADULT BEVERAGES,,Culture,Food & Drink
49435,1,ALL THE DAYS OF ITALY,,Culture,Events
49437,2,THE MUSICAL '70s,,Music,Contemporary Music
49456,1,STATE FLAGS,,Other,Flags
49460,1,TRY COLOR,,Other,Colors
49468,3,THE OSCARS,,Entertainment,The Oscars
49471,1,COUNTRIES OF THE WORLD,,Geography,Countries
49472,1,TOYS & GAMES,,Entertainment,Games
49473,1,TV FOR THEE,,Entertainment,Television
49475,2,WORDS OF WISDOM,,Language,Words & Word Play
49480,2,& OTHER ODD FILMS,,Entertainment,Movies & Film
49484,1,SELF-HELP BOOKS,,Language,Literature
49495,1,ART & ARTISTS,,Culture,Art
49499,1,20th CENTURY NOVELS,,Language,Literature
49502,2,"MULTIPLE ROLES, SAME FILM",,Entertainment,Movies & Film
49507,3,21st CENTURY GRAMMYS,,Music,Contemporary Music
49508,1,"""WILD"" MOVIES",,Entertainment,Movies & Film
49515,2,LESSER-KNOWN MUSEUMS,,Culture,Museums
49516,2,BROADWAY COMPOSERS,,Music,Contemporary Music
49521,1,U.S. BUILDINGS,,Geography,Cities
49524,1,"""LIKE"" A SONG",,Music,Contemporary Music
49526,1,IT'S AN INTERJECTION!,,Language,Words & Word Play
49529,2,LANGUAGES OF AFRICA,,Language,Languages
49530,2,MOVIE QUEENS,,History,Monarchies
49537,1,A CATEGORY FOR THE BIRDS,,Nature,Birds
49539,1,"WE WANT ""BLOOD""!",,Science,Health
49544,2,A STATE OF CIVIL WAR,,Geography,States
49546,3,CLASSIC TELEVISION,,Entertainment,Television
49549,1,GOVERNMENT FOLKS WITH 2 FIRST NAMES?,,Politics,Government
49551,1,SEAS,,Geography,Bodies of Water
49552,1,STOCK SYMBOLS ON THE DOW,"(Alex: The Industrial Average, of course.)",Business,Companies
49555,2,2017  BILLBOARD  HITS,,Music,Contemporary Music
49562,1,NFL RHYMES,,Sports,Teams
49563,1,ISLANDS,,Geography,Islands
49564,1,STAMPING PHILATELY,,Other,Stamps
49575,1,SONNETS,,Language,Literature
49576,1,BRAND NAME MEANINGS,,Business,Brands
49582,2,FISHY CINEMA,,Entertainment,Movies & Film
49601,1,OTHER HOLIDAYS & OBSERVANCES,,Culture,Events
49606,2,ONE-NAMED AUTHORS,,Language,Literature
49607,2,OPUS DAY,,Music,Classical Music
49612,1,TIME FOR A DRINK,,Culture,Food & Drink
49613,1,ANIMALS WITH BEASTLY NAMES,,Nature,Zoology
49616,1,4-SYLLABLE WORDS,,Language,Words & Word Play
49620,2,A JOINT EFFORT,,Science,Anatomy
49621,2,THAT'S ENTERTAINMENT,,Music,Contemporary Music
49624,3,POETS,,Language,Literature
49625,1,THE WORKS OF VICTOR HUGO,,Language,Literature
49628,1,"ONE STATE, UNDER CANADA",(Alex: We're featuring states that share a border with our neighbor to the north.),Geography,States
49635,2,IT'S YOUR BODY,,Science,Anatomy
49639,1,FOOD STUFF,,Culture,Food & Drink
49641,1,CAPITAL CITIES,,Geography,Cities
49643,2,"""O"" YES, OPERA!",,Culture,Theatre
49646,2,EPONYMS,,Culture,Fashion
49650,1,KILLER SHAKESPEARE,,Language,Shakespeare
49651,1,COUNTRIES WITH ONLY A's AS VOWELS,,Geography,Countries
49652,1,A NUMBER OF GROUPS,,Music,Contemporary Music
49654,1,WEIGHTS & MEASURES,,Science,Measurements
49657,2,TV PRIVATE DETECTIVES,,Entertainment,Television
49658,2,I AM BIG!,,Nature,Zoology
49668,1,HIGH ABOVE THE EARTH,,Geography,Mountains
49674,2,"""WORLD"" OF ENTERTAINMENT",,Music,Contemporary Music
49675,3,THE NORTHEASTERN U.S.,,Geography,Cities
49682,2,WORLD CAPITALS,,Geography,Cities
49683,2,MOVIES TO THE MAX,,Entertainment,Movies & Film
49689,1,SCIENCE FICTION,,Language,Literature
49692,1,ROCK & ROLL!,,Music,Contemporary Music
49694,1,WHERE ARE YOU WEARING?,,Culture,Fashion
49698,2,NATIONAL SPELLING BEE WINNING WORDS,(Alex: And you have to spell the correct response.),Language,Words & Word Play
49700,2,"THE ""KID"" STAYS IN THE PICTURE",,Entertainment,Movies & Film
49702,1,"WELCOME BACK, U.S. SUPREME COURT","(Alex: This is the first Monday in October, so we're gonna...)",Politics,Law
49704,1,IT'S AN HONOR TO BE NOMINATED,,Entertainment,The Oscars
49705,1,TRAVEL & TOURISM,,Geography,Cities
49713,2,LEAP YEARS,,Sports,Competition
49715,1,LITERA-CHURCH,,Language,Literature
49723,2,"""OLD"" MOVIES",,Entertainment,Movies & Film
49725,2,MARS,,Science,Outer Space
49727,3,20th CENTURY WORLD LEADERS,,History,Chronology
49734,2,LAKES & RIVERS,"(Alex: And it happens to be the last category written by one of our writers, named Steve Tamerius, who left us recently after thirty years of employment as a writer on  Jeopardy! .)",Geography,Bodies of Water
49739,2,DENTAL PROBLEMS,,Science,Teeth & Dentistry
49742,1,SPORTS STUFF,,Sports,Competition
49744,1,IT'S A BIRD,,Nature,Birds
49751,2,ROCK & POP QUARTETS,,Music,Contemporary Music
49753,3,ACTORS & THEIR MOVIE ROLES,,Entertainment,The Oscars
49754,1,MOST INSTAGRAMMED PLACES BY STATE,,Geography,States
49759,1,"BROADWAY, BABY",,Culture,Theatre
49762,2,YOUR FILM & TV WAIT STAFF,,Entertainment,Movies & Film
49767,1,VIDEO GAMES,(Alex: Sounds like fun.),Entertainment,Games
49781,1,FIRST NAMES IN THE DICTIONARY,,Culture,Art
49782,1,2017 MOVIE TAGLINES,,Entertainment,Movies & Film
49791,2,AT THE OPERA,,Culture,Theatre
49793,1,TV SITCOMS BY MOM,(Alex: We'll give you the mom.),Entertainment,Television
49795,1,ACC SCHOOLS,,Other,Colleges & Universities
49803,2,POWER TO THE PAPAL,,Religion,The Church
49808,1,OUT-OF-DATE TV TITLES,,Entertainment,Television
49820,1,HIT TV THEME SONGS,,Music,Contemporary Music
49826,2,FILMED IN HAWAII,,Entertainment,Movies & Film
49827,2,"U.S. ""S""ITIES",,Geography,Cities
49828,2,ASTRONOMY,,Science,Outer Space
49833,1,COUNTRIES' OFFICIAL LANGUAGES,(Alex: Sounds straightforward.),Language,Languages
49834,1,ACCESSORIES,,Culture,Fashion
49836,1,STOCKING THE CABINET DEPARTMENT,(Alex: Then we're...),Politics,Government
49843,2,"""THE"" MOVIE",,Entertainment,Movies & Film
49856,3,BIG BUSINESS,,Business,Companies
49860,1,A NOVEL IDEA,,Language,Literature
49863,2,ANCIENT WISDOM,,Nature,Zoology
49864,2,SUPREME COURT JUSTICE BEFORE & AFTER,,Politics,Law
49867,2,OCTOBER: SPORTS FANS' HEAVEN,,Sports,Teams
49869,3,ASIAN GEOGRAPHY,,Geography,Bodies of Water
49874,1,BOOK-POURRI,,Language,Literature
49889,2,"""R""OCK BANDS",,Music,Contemporary Music
49890,2,EUROPEAN MOUNTAINS,,Geography,Mountains
49895,3,OSCAR WINNERS,,Entertainment,The Oscars
49899,1,NEVER HAVE I EVER,,Politics,Government
49903,2,FROM PAGE TO MULTIPLEX,,Entertainment,Movies & Film
49904,2,ON THE PERIODIC TABLE,,Science,Chemistry
49908,3,BRITISH MONARCHS,,History,Monarchies
49910,1,FOOD TALK,,Culture,Food & Drink
49912,1,PLAY THE JOKER,,Entertainment,Movies & Film
49913,1,20th CENTURY NOVELS,,Language,Literature
49916,2,VOCABULARY,,Language,Words & Word Play
49918,2,"AN ""L"" OF A TEAM",,Sports,Teams
49919,2,BIRDS OF A FEATHER,,Nature,Birds
49921,3,ENGLISH LITERATURE,,Language,Literature
49922,1,ART & MYTHOLOGY,,Culture,Art
49931,2,HIT TV THEME SONGS,,Music,Contemporary Music
49936,1,"TENNIS, ANYONE?",,Sports,Competition
49942,2,SCENES FROM A MARRIAGE,,Language,Literature
49950,1,JELLY BELLY FLAVORS,,Culture,Food & Drink
49954,2,CANADIAN NATIONAL PARKS,,Nature,Parks
49963,1,WEIGHTS & MEASURES,,Science,Measurements
49964,1,ALL ARE INVITED,,Politics,Government
49965,1,HOW TO BE A LATIN LOVER,,Language,Phrases
49969,2,OLD POETS' NICKNAMES,,Language,Literature
