categoryID,round,category,categoryComment,categoryAssigned,subcategoryAssigned
48186,1,FOOTWEAR,,Business,Brands
48187,1,1967,,History,War
48188,1,WHAT'S THEIR SPORT?,,Sports,Teams
48189,1,ROCKS,,Language,Words & Word Play
48190,1,"& ""AWAY"" THEY GO",,Language,Words & Word Play
48191,2,"""A"" CAST",(Alex: We want you to name a movie title that starts with the letter A.),Entertainment,Movies & Film
48192,2,OF THOUSANDS,,Sports,Competition
48193,2,IT'S EPIC,,Language,Literature
48194,2,ASIAN FLAGS,,Other,Flags
48195,2,4-LETTER WORDS,,Language,Words & Word Play
48197,3,WORDS IN THE NEWS 2016,,Language,Words & Word Play
48199,1,TOOL TIME,,Language,Words & Word Play
48200,1,THE ORIGINAL LANGUAGE,,Entertainment,Movies & Film
48201,1,THEY COME IN FOURS,,Language,Words & Word Play
48202,1,DEAD BUT STILL EARNING IN 2016,"(Alex: According to  Forbes , they're...)",History,Famous Women
48203,1,ONE DIRECTION,,Language,Words & Word Play
48204,2,"""I"" THE WORLD",(Alex: And that means that each correct response will begin with that letter.),Geography,Countries
48205,2,FEMALE TV COPS,,Entertainment,Television
48206,2,PEN NAMES,,Language,Literature
48207,2,MICROSOFT WORD,"(Alex: Each correct response will be a word that can be made of the letters you find in ""Microsoft"".)",Language,Words & Word Play
48208,2,HAS GOOD BONES,,Science,Anatomy
48209,2,NEEDS SOME WORK,,Geography,Cities
48210,3,MUSICAL THEATRE,,Culture,Theatre
48211,1,THE 50 STATES,,Geography,States
48212,1,SUPPORTING ACTRESS OSCAR WINNERS,,Entertainment,Movies & Film
48213,1,IT HELPS TO REMEMBER,,Language,Words & Word Play
48214,1,BOOKS & AUTHORS,,Language,Literature
48215,1,BREAKFAST CEREALS,,Culture,Food & Drink
48216,1,SPECIAL DOUBLE K,,Language,Words & Word Play
48217,2,UNFORTUNATE HISTORY,,History,Monarchies
48218,2,THE QUEEN'S ENGLISH,,Language,Words & Word Play
48219,2,GENERAL SCIENCE,,Science,Chemistry
48220,2,EUROPEAN ARTISTS,,Culture,Art
48221,2,STREET MUSIC,,Other,Hotels
48222,2,SKIMMING THE MAGAZINES,,Entertainment,Magazines & Newspapers
48223,3,FAMOUS BRITISH NAMES,,Language,Shakespeare
48224,1,NEW WAYS TO SAY CORRECT,(Alex: I'm trying to discover new ways.),Language,Words & Word Play
48225,1,TIME SPANS,,Language,Words & Word Play
48226,1,THE ROCK & ROLL QUINTET,,Music,Contemporary Music
48227,1,KING ME,,History,Monarchies
48228,1,"""O"" BROTHER",,History,Monarchies
48229,1,WHERE ART THOU?,,History,War
48230,2,ON THE LISZT,,Music,Classical Music
48231,2,CONSTELLATIONS,,Science,Outer Space
48232,2,AUTHORS & THEIR WORKS,,Language,Literature
48233,2,PHOTOGRAPHY,,Nature,Zoology
48234,2,KILLER CARS,,Entertainment,Movies & Film
48235,2,"AT THE ""END""",,Language,Words & Word Play
48236,3,COUNTRIES OF THE WORLD,,Geography,Countries
48237,1,WHEN IN DOME,,Geography,Cities
48238,1,QUOTATIONS,,Language,Words & Word Play
48239,1,TURKISH DELIGHTS,,Geography,Cities
48240,1,EPONYMS,,Business,Brands
48241,1,MEDICAL CENTER,,Science,Health
48242,1,CHEESY ANAGRAMS,,Language,Literature
48243,2,SHAKESPEAREAN OPERA,,Culture,Theatre
48244,2,TV NETWORK NEWS,,Entertainment,Television
48245,2,GARDENING,,Nature,Trees
48246,2,"""DEB""-8",,Language,Words & Word Play
48247,2,BATTLE HIM,,History,War
48248,2,OF THE REPUBLIC,,Geography,Countries
48249,3,CONTEMPORARY ARTISTS,,Culture,Art
48250,1,ICE CREAM KOANS,,Culture,Food & Drink
48251,1,THE COUNTRY'S PRESIDENT,,Geography,Countries
48252,1,TV TALK,,Entertainment,Television
48253,1,THE WORLD ALMANAC 2017,,Sports,Competition
48254,1,5-LETTER BODY PARTS,,Science,Health
48255,1,BEFORE & AFTER,,Politics,Government
48256,2,NATURAL WONDERS,,Geography,Cities
48257,2,AVIAN LITERATURE,,Language,Literature
48258,2,GERMAN SURNAMES,,Language,Words & Word Play
48259,2,ROMAN NUMERAL WORDS,(Alex: Each response will be made of entirely Roman numeral letters.),Language,Words & Word Play
48260,2,AMERICAN HISTORY,,History,Famous Women
48261,2,"""BEFORE"", NO AFTER",,Language,Literature
48262,3,SPORTS MASCOTS,,Sports,Teams
48263,1,RHYMES WITH A BEATLE'S FIRST NAME,,Language,Words & Word Play
48264,1,AN ECO-CATEGORY,,Language,Words & Word Play
48265,1,PUERTO RICAN HISTORY,,Geography,Cities
48266,1,JESSICA,,Entertainment,Television
48267,1,IN THE KING JAMES BIBLE,,Religion,God & Gods
48268,1,HIT THE GYM,,Language,Words & Word Play
48269,2,MARITIME FLAGS OF CONVENIENCE,,Geography,Countries
48270,2,AWARDS & HONORS,,Culture,Awards
48271,2,"""E""ASY DOES IT",,Language,Words & Word Play
48272,2,VAUDEVILLE,,Entertainment,Movies & Film
48273,2,A LIBERAL LIBRARY,,Politics,Law
48274,2,COMMA SYMPATHIZERS,,Language,Words & Word Play
48275,3,FAMILIAR PHRASES,,Nature,Pets
48276,1,PLACES FOR ANIMALS,,Nature,Zoology
48277,1,STUPID ANSWERS,,Geography,Cities
48278,1,ROAD TRIPPING,,Geography,Cities
48279,1,UNITS OF MEASURE,,Science,Measurements
48280,1,WORD ORIGINS,,Language,Words & Word Play
48281,1,"PITTSBURGH STEELERS, PIRATES & PENGUINS",,Sports,Competition
48282,2,CLIFFS NOTES,(Alex: You guys probably never use them.),Language,Words & Word Play
48284,2,ROYAL SCANDALS,,History,Monarchies
48285,2,A REAL RHODES SCHOLAR,,Language,Words & Word Play
48286,2,X GAMES,,Language,Words & Word Play
48287,2,"STEELERS, PIRATES & PENGUINS",,History,Ships & Sailors
48288,3,20th CENTURY AMERICANS,,History,Chronology
48289,1,LESSER-KNOWN NAMES,,Science,Outer Space
48290,1,POP MUSIC,,Music,Contemporary Music
48291,1,U.S. BODIES OF WATER,,Geography,Bodies of Water
48292,1,"""P""s & ""Q""s",,Nature,Zoology
48293,1,SAINTS,,Religion,The Church
48294,1,SINNERS,,Language,Words & Word Play
48295,2,CHEMISTRY,,Science,Chemistry
48296,2,ANAGRAMMED NAMES,"(Alex: We want two first names from you, and they will be anagrams of each other.)",Language,Words & Word Play
48297,2,SWITZERLAND,,Geography,Mountains
48298,2,MILLION,,Geography,Countries
48299,2,DOLLAR,,Other,Money
48300,2,MASTERS,,Culture,Art
48301,3,PULITZER PRIZE-WINNING BOOKS,,Culture,Awards
48302,1,TV TITLE PARTNERS,,Entertainment,Television
48303,1,SIMILAR WORDS,,Language,Words & Word Play
48304,1,LIT BITS,,Language,Words & Word Play
48305,1,ENTERTAINING OCCUPATIONS,,History,Famous Women
48306,1,COMMON BONDS,,History,Monarchies
48308,2,WHAT'S NOT TO LICHEN?,,Language,Words & Word Play
48309,2,HISTORIC AMERICANS,,History,Famous Women
48310,2,"5-""H""",(Alex: ...there will be five responses that begin with the letter H.),Culture,Dance
48311,2,LIGHTHOUSES,,Geography,Cities
48312,2,-GATES,,Language,Words & Word Play
48313,2,BILLBOARD 'S ALL-TIME TOP COUNTRY ALBUMS,,Music,Contemporary Music
48314,3,BRITISH NOVELS,,Language,Literature
48315,1,THE PEACE CORPS,,Politics,Government
48316,1,THEIR FIRST NO. 1 HIT,,Culture,Dance
48317,1,WORLD CAPITALS,,Geography,Cities
48318,1,"WAIT""ER""",,Religion,The Church
48319,1,THERE'S A FLY,,Culture,Food & Drink
48320,1,IN MY SOUP,,Culture,Food & Drink
48321,2,THE ROYAL THEY,,Geography,Cities
48322,2,LIVE TV,,Entertainment,Television
48323,2,LIBRARIES,,Entertainment,Internet
48324,2,PLANETARY PEOPLE & THINGS,,Language,Words & Word Play
48325,2,SPEAKING ITALIAN,,Language,Words & Word Play
48326,2,WINDOW TREATMENTS,,Culture,Fashion
48327,3,AMERICANA,,Music,Contemporary Music
48328,1,ANIMATED CHARACTERS,,Entertainment,Television
48329,1,CAVES,,Geography,Cities
48330,1,HAPPY ANNIVERSARY!,,Geography,Cities
48331,1,ANIMAL LIT FILL-IN,,Nature,Zoology
48332,1,EQUAL,,Other,Numbers & Number Play
48333,1,SIGN,,Language,Words & Word Play
48334,2,LET'S VISIT DOMINICA,,Geography,Cities
48335,2,CLASSICAL MUSIC,,Music,Classical Music
48336,2,NBA ROOKIES OF THE YEAR,,Sports,Teams
48337,2,IT'S A FACT,,Business,Companies
48338,2,THE GILDED AGE,,Geography,Cities
48339,2,"SO ""UGE""",,Language,Words & Word Play
48340,3,AMERICAN AUTHORS,,Language,Literature
48342,1,HOW DO YOU...,(Alex: You'll phrase each correct response beginning that way.),Language,Words & Word Play
48343,1,TRUE STORY,,Language,Words & Word Play
48344,1,STATE THE NATIONAL MONUMENT,,Geography,Cities
48345,1,"HERE WE ""AR""",,Religion,The Church
48346,1,"HAPPY 70th, DAVID LETTERMAN",,Language,Words & Word Play
48347,2,"DAVE'S NOT HERE, MAN",,Geography,Cities
48348,2,BIOLOGY,,Science,Health
48349,2,WE SALUTE YOU,,Language,Words & Word Play
48350,2,SHAKESPEARE IS KILLING ME!,,Language,Shakespeare
48351,2,PUPPETS,,Entertainment,Movies & Film
48352,2,FEELING SHEEPISH,,Language,Words & Word Play
48353,3,SCARY MOVIES,,Entertainment,Movies & Film
48354,1,LITERARY QUOTES,,History,Famous Women
48355,1,THE BODY,,Science,Anatomy
48356,1,CATCH THE QUECHUA WORD,,Language,Words & Word Play
48357,1,MOVIE ADJECTIVES,,Entertainment,Movies & Film
48358,1,SAY IT WITH CHOCOLATE,,Culture,Food & Drink
48359,1,"""B"" MY LOVE",,Language,Words & Word Play
48360,2,THE LONG ARM OF THE LAW,,Entertainment,Television
48361,2,GEOGRAPHY,,Geography,Cities
48362,2,ANCIENT HISTORY,,Geography,Cities
48363,2,RHYMES WITH NADA,,Language,Words & Word Play
48364,2,HER TOP 40 BAND,,Music,Contemporary Music
48365,2,NOTABLES & THE CHINESE ZODIAC PLACEMAT,,Nature,Pets
48366,3,INTERNATIONAL SYMBOLS,,Geography,Cities
48367,1,FENCING,,Language,Phrases
48368,1,IN THE NEWS,,Geography,Cities
48369,1,2-LETTER WORDS,,Language,Words & Word Play
48370,1,SHALLOW THOUGHTS,,Business,Companies
48371,1,MOUNTAINS,,Geography,Mountains
48372,1,ROYAL OPERA HOUSE TITLES,(Alex: Options from the drop-down menu on London's Royal Opera House website.),Language,Words & Word Play
48373,2,FENCING,,Language,Words & Word Play
48374,2,HISTORY AT SEA,,History,Monarchies
48375,2,WHAT '80s MOVIE IS THAT SONG FROM?,,Entertainment,Movies & Film
48376,2,"STARTS WITH ""R""",,Language,Words & Word Play
48377,2,LITERARY CHICAGO,,Geography,Cities
48378,2,HIDDEN GENIUS,(Alex: You have to identify the genius whose name is contained within the letters of each clue.),Language,Words & Word Play
48379,3,COUNTRIES OF THE WORLD,,Geography,Countries
48380,1,THOSE DARN ETRUSCANS,,Geography,Cities
48381,1,PEOPLE,,History,Monarchies
48382,1,SO YOU WANT TO BE A 19th CENTURY HEROINE,,Language,Literature
48383,1,CENTRAL PARK,,Nature,Parks
48384,1,THIS CATEGORY STINKS!,,Culture,Food & Drink
48385,1,ABBREVIATED STATES,"(Alex: But we want you to give the state's full name,  not  the abbreviation!)",Geography,States
48386,2,COLONIAL ARTS,,Geography,Cities
48387,2,INTERNATIONAL CUISINE,,Culture,Food & Drink
48388,2,WE ARE THE CHAMPIONS,,Sports,Competition
48389,2,RELIGION,,Geography,Cities
48390,2,"PROBLEMS, PROBLEMS",,Other,Colors
48391,2,"""EN"" THE BEGINNING",,Geography,Cities
48392,3,KNOWLEDGE BY THE NUMBERS,,Other,Numbers & Number Play
48393,1,FROM THEIR INAUGURAL ADDRESSES,,History,War
48394,1,IN THE DICTIONARY,,Language,Words & Word Play
48395,1,GRAVE MATTERS,,Geography,Cities
48396,1,STATE THE CITY,,Geography,Cities
48397,1,DRINKS FOR EVERYONE!,,Culture,Food & Drink
48398,1,GAMBLING ON VEGAS MOVIES,,Entertainment,Movies & Film
48399,2,BASEBALL,,Sports,Teams
48400,2,POWER HITTERS,,Business,Companies
48401,2,FOWL,,Language,Words & Word Play
48402,2,DUG OUT,,Language,Words & Word Play
48403,2,"""GRAND"" SLAM",,Geography,Cities
48404,2,DOUBLE PLAY,(Alex: GIve us the name of the playwright who wrote both of the items in the clue.),Language,Words & Word Play
48405,3,MILITARY INNOVATIONS,,Language,Words & Word Play
48406,1,THE MARVEL UNIVERSE,,Language,Words & Word Play
48407,1,BODY PART TITLES,,Entertainment,Television
48408,1,THIS CATEGORY IS JUST FLUFF,,Nature,Pets
48409,1,2016 PRESIDENTIAL MEDAL OF FREEDOM RECIPIENTS,,Language,Words & Word Play
48410,1,GET A LYFT WITH UBER,,Geography,Cities
48411,1,3 + 3,"(Alex: Each correct response will be two words, three letters each word.)",Nature,Pets
48412,2,THE MARVELOUS UNIVERSE,,Science,Outer Space
48413,2,SPORTS TROPHIES,,Sports,Competition
48414,2,WORLD WAR II,,History,War
48415,2,THE LAW,,Politics,Law
48416,2,BORDER FRENZY,,Geography,Countries
48417,2,"""Q""UIZZICAL",,Language,Phrases
48418,3,UNIVERSITIES,,Other,Colleges & Universities
48419,1,REAL-LIFE PEOPLE IN SHAKESPEARE'S PLAYS,,Language,Shakespeare
48420,1,SOCIETY,,Language,Words & Word Play
48421,1,"SAME FIRST, MIDDLE & LAST LETTER",,Science,Health
48422,1,POTLUCK,,Geography,Cities
48423,1,1930s AMERICA,,Business,Companies
48424,1,SATURDAY NIGHT LIVE,,Entertainment,Movies & Film
48425,2,3-NAMED AUTHORS,(Alex: You can get by by giving us the last name only.  You don't have to give all three.),Language,Literature
48426,2,FISH,,Nature,Zoology
48427,2,"NUMBER, PLEASE",,Other,Numbers & Number Play
48428,2,"THAT'S SHOW BIZ, ""BOY""",,Entertainment,Television
48429,2,THE COMMONWEALTH,,History,Monarchies
48430,2,OF PENCIL MANIA,,Business,Companies
48431,3,HISTORIC U.S. LAWS,,Language,Words & Word Play
48433,1,EUROPE,,Geography,Cities
48434,1,GREAT ROCK SONGS,,Culture,Events
48435,1,THEY DIFFER BY A LETTER,(Alex: Two words in each correct response.),Business,Brands
48436,1,BLACK,,Business,Companies
48437,1,BOOKS OF THE BIBLE,,Language,Literature
48438,2,MASTERS OF DISGUISE,,History,War
48439,2,RECENT BOOKS,,Language,Literature
48440,2,CHINESE HISTORY,,Geography,Cities
48441,2,PSYCHOLOGY,,Language,Words & Word Play
48442,2,COMPUTERS,,Entertainment,Movies & Film
48443,2,"ON ""LINE""",,History,Chronology
48444,3,ACTRESSES,,History,Famous Women
48445,1,U.S. HERSTORY,,Geography,Cities
48446,1,LITERATURE,,Language,Literature
48447,1,ALMA MATERS,,Other,Colleges & Universities
48448,1,"CROSSWORD CLUES ""D""",,Language,Literature
48449,1,SCHWARZENEGGER,,Entertainment,Movies & Film
48450,1,IT'S NOT A TUBER!,,Culture,Food & Drink
48451,2,BROKE ENGLISH,,Language,Words & Word Play
48452,2,BALLET,,Culture,Theatre
48453,2,ANIMALS ON THE MAP,,Geography,Bodies of Water
48454,2,1990s NO. 1 ALBUMS,,Music,Contemporary Music
48455,2,THE ANCIENT WORLD,,Geography,Cities
48456,2,IT'S ALL SAM-ANTICS,,Language,Words & Word Play
48457,3,19th CENTURY EUROPE,,History,Chronology
48458,1,SIMILARLY NAMED SCHOOLS,,Other,Colleges & Universities
48459,1,TV ROLES THEN & NOW,,Entertainment,Television
48460,1,SPEAKING OF TONGUES,,Entertainment,Magazines & Newspapers
48461,1,DOG BREED NAMES,,Nature,Pets
48462,1,THE CALIFORNIA GOLD RUSH,,Geography,Cities
48463,1,WE'VE GOT CONTRACTIONS,,Language,Words & Word Play
48464,2,POETS & POETRY,,Language,Literature
48465,2,THE OFFICE,,Entertainment,Internet
48466,2,COMEDY FILMS OF THE 1970s,,Entertainment,Movies & Film
48467,2,EAT THIS VERB,,Language,Phrases
48468,2,"""D"" IN GEOGRAPHY",,Geography,Bodies of Water
48469,2,SHE'S GOT CONTRACTIONS,,Language,Words & Word Play
48470,3,NUMERIC GROUPS,,Entertainment,Magazines & Newspapers
48471,1,SITCOM CITIES,"(Alex: We'll give you the sitcom, you identify the city in which it takes place.)",Entertainment,Television
48472,1,FASHION,,Culture,Fashion
48473,1,THE 16th CENTURY,,History,Chronology
48474,1,CUT IT OUT,,Other,Hotels
48475,1,SQUID,,Language,Words & Word Play
48476,1,IT'S A TRAP!,,Entertainment,Internet
48477,2,"BRASIL, BRASIL!",,Geography,Bodies of Water
48478,2,MUSICIANS WHO DIED AT 27,,Music,Contemporary Music
48479,2,INVENTIONS,,Business,Brands
48480,2,STATES & LICENSE PLATES,,Geography,States
48481,2,WRITERS,,Language,Literature
48482,2,"""O""POURRI",,Language,Words & Word Play
48483,3,U.S. PRESIDENTS,,Politics,Presidents
48484,1,FABULOUS FLORIDA,,Geography,Cities
48485,1,"ABBREV-""E""-ATIONS",,Language,Words & Word Play
48486,1,AMERICAN HISTORY,,Politics,Law
48487,1,COMPOUND WORDS,,Language,Words & Word Play
48488,1,LOCKER ROOM TALK,,Language,Words & Word Play
48489,1,ROCK BAND IDIOMS,(Alex: We want you to complete the rock band idom by naming the band whose members are listed.),Music,Contemporary Music
48490,2,WAR MOVIES,,Entertainment,Movies & Film
48491,2,WOMEN OF THE WORLD,,Culture,Awards
48492,2,DOUBLE T IN THE MIDDLE,,Language,Words & Word Play
48493,2,NOVEL COUNTRIES,,History,Famous Women
48494,2,THE OWL,,Language,Words & Word Play
48495,2,DEBUSSY CAT,,Language,Words & Word Play
48496,3,HISTORIC HOMES,,Geography,Cities
48497,1,FROM PAGE TO SCREEN,,Language,Literature
48498,1,OLD JOBS,,Language,Words & Word Play
48499,1,KINDA SCIENCEY,,Language,Words & Word Play
48500,1,CAKE TALK,,Culture,Food & Drink
48501,1,SPORTS,,Sports,Competition
48502,1,NOT ON THE PERIODIC TABLE,"(Alex: Even though each correct response will end in ""um."")",Language,Words & Word Play
48503,2,ROMAN BRITAIN,,Language,Words & Word Play
48504,2,A TV GUIDE,,History,Monarchies
48505,2,REGARDING HENRY,,Entertainment,Movies & Film
48506,2,4-SYLLABLE WORDS,,Language,Words & Word Play
48507,2,"""O"" BEHAVE!",,Language,Words & Word Play
48508,2,ALMOST THERE TO THE STATE CAPITAL,,Geography,Cities
48509,3,TOYS,,Language,Words & Word Play
48510,1,CELEBRITY FRAGRANCES,,Culture,Fashion
48511,1,LIT-POURRI,,Language,Literature
48512,1,THE WIDE WORLD OF SPOTS,,Nature,Pets
48513,1,WHAT COLOR IS YOUR BUSINESS?,,Other,Colors
48514,1,"FIRST & ""TEN""",,Language,Words & Word Play
48515,1,WE'RE GOING LONG,,Geography,Cities
48516,2,LITTLE MYTH SUNSHINE,,Religion,God & Gods
48517,2,ANNUAL EVENTS,,Culture,Events
48518,2,I AM A CATEGORY,,Music,Contemporary Music
48520,2,THE SPANISH-AMERICAN WAR,,History,War
48521,2,IN COMMUNICADO,"(Alex: Each correct response will be a word that can be formed from the letters in the word ""communicado."")",Language,Words & Word Play
48522,3,HISTORIC WORKS' FIRST LINES,,Language,Words & Word Play
48523,1,GEOGRAPHY,,Geography,Cities
48524,1,VOCABULARY TEST,,Language,Words & Word Play
48525,1,GOSH DARN YANKEES,,Geography,Cities
48526,1,BALLET,,Culture,Theatre
48527,1,GROWN-UPS EAT THAT?,,Culture,Food & Drink
48528,1,"WHAT'S ON TV, KIDS?",,Entertainment,Television
48529,2,REPTILES,,Language,Words & Word Play
48530,2,SPORTS STARS,,Sports,Competition
48531,2,TAKE ME TO YOUR FORMER LEADERS,(Alex: We want you to identify the country for us.),Geography,Cities
48532,2,FICTIONAL CHARACTERS,,Language,Words & Word Play
48533,2,AMERICAN GOVERNMENT,,Politics,Government
48534,2,"GIMME ""MO""",,Geography,Cities
48535,3,HISTORIC PEOPLE,,Geography,Cities
48536,1,PRESIDENTIAL MUSIC?,,Music,Contemporary Music
48537,1,SNEAKER BRANDS,,Business,Brands
48538,1,THE BOOK OF VERBS,,Language,Literature
48539,1,"BILLS, BILLS, BILLS",,Politics,Government
48540,1,SIGNS OF THE ZODIAC,,Language,Words & Word Play
48541,1,IT'S HYPHENATED,,Language,Literature
48542,2,AFRICAN HISTORY,,Geography,Countries
48543,2,1940s MOVIE QUOTES,,Entertainment,Movies & Film
48544,2,"SOME ""ME"" TIME",,Language,Words & Word Play
48545,2,HORSING AROUND,,Science,Measurements
48546,2,KENTUCKY,,Geography,States
48547,2,DERBY,,Sports,Competition
48548,3,THE SUPREME COURT,,Politics,Law
48549,1,U.S. GEOGRAPHY,,Geography,Bodies of Water
48550,1,WRITERS ON FILM,,Entertainment,Movies & Film
48551,1,AND SO IT GOES,,Language,Words & Word Play
48552,1,WHAT ARE YOU MADE OF?,,Culture,Food & Drink
48553,1,SCIENCE & NATURE,,Science,Health
48554,1,PUNNY KNIGHTS,"(Alex: This is a different kind of category. I'll give you an example of something. ""This knight is always giving up."" ""Who is Sir Render?"")",Language,Words & Word Play
48555,2,PORTMANTEAU WORDS,,Language,Words & Word Play
48556,2,PRESIDENTIAL KIDS,,Politics,Presidents
48557,2,"ART ""C""",,Culture,Art
48558,2,BYE LINES,,Language,Literature
48559,2,GIMME SHELTER,,Language,Literature
48560,2,THIS IS PBS,,Entertainment,Television
48561,3,MYTHOLOGY,,History,Famous Women
48562,1,"AYE, AYE, ADMIRAL",,History,Ships & Sailors
48563,1,WHICH BODY PART?,,Science,Health
48564,1,ALFALFA,,Language,Words & Word Play
48565,1,12-LETTER WORDS,,Language,Letters & Letter Play
48566,1,ACCESSORIES,,Culture,Fashion
48567,1,NAME'S EXACTLY THE SAME,,History,Famous Women
48568,2,AN ENVIRONMENTAL CATEGORY,,Science,Chemistry
48569,2,WOMEN AUTHORS,,History,Famous Women
48570,2,A MATTER OF FAITH,,Religion,The Church
48571,2,WHERE YA FROM?,,Geography,Cities
48572,2,SUPERHERO TV SUPPORTING CHARACTERS,(Alex: You have to identify the series currently on television.),Entertainment,Television
48573,2,"IT'S ""DA"" END",,History,Chronology
48574,3,MOVIE MUSIC,,Entertainment,Movies & Film
48575,1,A MARRIAGE IN RUINS,,Geography,Cities
48576,1,U.N. ABBREVS.,,Politics,Law
48577,1,CLASSIC CHILDREN'S BOOKS,,Language,Literature
48578,1,MOVIE & TV TITLE CHARACTERS,,Entertainment,Television
48579,1,LATIN IDIOMS,,Language,Words & Word Play
48580,1,SPOKEN WORD GRAMMY AWARDS,,Entertainment,The Oscars
48581,2,STARTS WITH AN NBA TEAM NAME,,Entertainment,Movies & Film
48582,2,U.S. HISTORY,,Language,Words & Word Play
48583,2,HOMELAND,(Alex: Name the country of birth of the people we will mention.),Geography,Cities
48585,2,ELECTRICITY,,Language,Words & Word Play
48586,2,"LET THERE BE ""LIGHT""",,Language,Phrases
48587,3,NOVELS,,Geography,Cities
48588,1,A MARBLE-OUS CATEGORY,,Geography,Cities
48589,1,RECIPE ORIGINS,,Culture,Food & Drink
48590,1,LITERATURE,,Language,Literature
48591,1,SECRETARIES OF STATE,,Politics,Government
48592,1,CREATURES IN MOVIE TITLES,,Entertainment,Movies & Film
48593,1,"2 OUT OF 3 AIN'T ""BAD""","(Alex: Each response will be 3 words. One of those words will be ""bad."" The other two ain't.)",Entertainment,Movies & Film
48594,2,STREAM,,Geography,Bodies of Water
48595,2,OF CONSCIOUSNESS,,Language,Words & Word Play
48596,2,MARCO,,Geography,Cities
48597,2,POLO,,Language,Words & Word Play
48598,2,FASHION,,Other,Colors
48599,2,MODEL,,Culture,Art
48600,3,MONARCHS,,History,Monarchies
48601,1,ANATOMICALLY CORRECT,,Science,Health
48602,1,HALL OF FAMERS BY SPORT,,Sports,Competition
48603,1,PARTS OF THE WHOLE,,Nature,Plants
48604,1,20th CENTURY AMERICA,,History,Chronology
48605,1,NEWSPAPERS,,Culture,Awards
48606,1,"THE ""A.P.""",,Language,Words & Word Play
48607,2,ALSO FOUND IN THE CLASSROOM,,Entertainment,Movies & Film
48608,2,THE EASTERN HEMISPHERE,,Geography,Bodies of Water
48609,2,PROVIDE US THE LATIN ABBREVIATION,,History,Monarchies
48610,2,RELIGION,,Language,Words & Word Play
48611,2,SINGERS WHO ACT,,Entertainment,Television
48612,2,"PIRATES' FAVORITE AUTHORS--""R""!",,Language,Literature
48613,3,A YEAR OF FIRSTS,,Politics,Government
48615,1,EDUCATIONAL FILMS,,Entertainment,Movies & Film
48616,1,FIRST NAMES IN THE DICTIONARY,,Language,Words & Word Play
48617,1,FOREIGN GEOGRAPHIC TERMS,,Geography,Cities
48618,1,SMALL ENOUGH TO FIT,,Culture,Fashion
48619,1,ON A POSTAGE STAMP,,Nature,Parks
48620,2,PEOPLE ON THE PAGE,,Language,Literature
48621,2,SOUTH AMERICA,,Geography,Bodies of Water
48622,2,INCLUDED & EXCLUDED,,History,Famous Women
48623,2,DECEMBER 2016,,History,Famous Women
48624,2,"""FIELD"" TRIP",,Nature,Zoology
48625,2,I'M GOING TO HAVE TO CONFISCATE THAT,,Entertainment,Movies & Film
48626,3,FAMOUS TEACHERS,,Language,Words & Word Play
48627,1,LITERARY INSTRUCTION,,Language,Literature
48628,1,SAVING UP,,History,Famous Women
48629,1,THE PREZ SEZ,,Language,Words & Word Play
48630,1,HIT THE GYM,,Science,Anatomy
48631,1,TYPES OF STREETS,,Geography,Cities
48632,1,TV DINNERS,,Entertainment,Television
48633,2,ARCHIPELAGO-GO,,Geography,Cities
48634,2,SIGNS & SYMBOLS,,Business,Companies
48635,2,COMPOSERS,,Music,Classical Music
48636,2,RHYMES WITH DUCK,,Language,Phrases
48637,2,GENERAL SCIENCE,,Science,Health
48638,2,FRIENDS OF DOROTHY,,Entertainment,Television
48639,3,20th CENTURY BOOKS,,Language,Literature
48640,1,STRANGER THINGS,,Language,Words & Word Play
48641,1,ELEMENTARY,,Science,Chemistry
48642,1,THE CROWN,,Geography,Cities
48643,1,ONCE UPON A TIME,,Language,Words & Word Play
48644,1,"THIS IS ""US""",,Language,Words & Word Play
48645,1,TV DRAMAS,,Entertainment,Television
48646,2,CASTRO'S CUBA: 1959-2016,,Geography,Cities
48647,2,9-LETTER WORDS,,Culture,Fashion
48648,2,BESTSELLING NONFICTION,,Language,Literature
48649,2,U.S. CITIES,,Geography,Cities
48650,2,AKAs,,Language,Words & Word Play
48651,2,THE SILENT MOVIE ERA,,Entertainment,The Oscars
48652,3,FOREIGN WORDS & PHRASES,,Language,Phrases
48653,1,ALMA MATERS,,Geography,Cities
48654,1,TITLE ANIMALS,,Entertainment,Movies & Film
48655,1,TEXTBOOKS,,Language,Words & Word Play
48656,1,THIS WEBSITE USES COOKIES,,Business,Brands
48657,1,WORLD CAPITAL ATTRACTIONS,,Geography,Cities
48658,1,GRADE THAT WORD,,Language,Words & Word Play
48659,2,ALMA MATTERS,,Entertainment,Movies & Film
48660,2,THE CIVIL WAR,,History,War
48661,2,MUSIC TO YOUR EARS,,Music,Contemporary Music
48662,2,"WHERE YOU AT, SHAKESPEARE?",,Language,Shakespeare
48663,2,IT'S A GROUP THING,,Geography,Cities
48664,2,"CROSSWORD CLUES ""N""",,Language,Words & Word Play
48665,3,PLACE NAMES,,Geography,Bodies of Water
48666,1,LESSEN PLAN,,Culture,Food & Drink
48667,1,GOALS,,Sports,Competition
48668,1,CONCEPTS,,Language,Words & Word Play
48669,1,MATERIALS,,Language,Words & Word Play
48670,1,"""E""VALUATION",,Language,Words & Word Play
48671,1,SUMMERY,,Language,Words & Word Play
48672,2,1917 -- 100 YEARS AGO,,Geography,Cities
